Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
YASHOPTICS,Yash Optics and Lens Limited,111.3,INR,-0.7579135086937213,2400,0.32967032967032966,2777462040,INR,30.491479918908553,3.6502,INR,-5.716130698695602,0,Health technology,No rating
NDGL,Naga Dhunseri Group Ltd,2736,INR,-1.3876374121463328,23,0.2634593356242841,2774500000,INR,,-93.328,INR,-127.05629964631531,0.0901063254640476,Finance,No rating
EMPOWER,Empower India Limited,2.4,INR,0.8403361344537823,2679426,0.8300561036768861,2758202222,INR,15.483870967741934,0.155,INR,245.98214285714283,0,Distribution services,No rating
MERCANTILE,Mercantile Ventures Ltd,24.69,INR,0.6933115823817362,4890,0.41139799601221577,2749830082,INR,40.27075517860056,0.6131,INR,-60.52919590549153,0,Finance,No rating
ALLETEC,All E Technologies Limited,136.2,INR,0.03672420124861032,12400,1.684782608695652,2749437062.3999996,INR,10.68813710949455,12.7431,INR,-14.660264395065695,1.10172603745869,Technology services,No rating
REMSONSIND,Remsons Industries Limited,79.63,INR,1.6856084791214316,25643,0.22269678221691117,2739379741,INR,15.380900873058795,5.1772,INR,20.658152325906592,0.636618283677107,Producer manufacturing,No rating
TCL,Thaai Casting Limited,109.25,INR,-2.888888888888889,32800,1.7521367521367521,2738411550,INR,20.86038341098297,5.2372,INR,9.548810843600293,0,Producer manufacturing,No rating
PONNIERODE,Ponni Sugars (Erode) Ltd.,311.5,INR,-1.4240506329113924,29277,1.5412029774375928,2733867183,INR,5.413107888540373,57.5455,INR,213.3637918077957,1.57257430413587,Process industries,No rating
SAHAJSOLAR,Sahaj Solar Limited,123.6,INR,-0.6031363088057902,6000,0.9615384615384616,2732220687,INR,9.18017201681546,13.4638,INR,7.404511949966499,0,Electronic technology,No rating
ELGIRUBCO,Elgi Rubber Company Limited,56.62,INR,3.73763283253939,22265,0.32638587562008187,2731729050,INR,,-48.0007,INR,-5409.722222222222,0,Producer manufacturing,No rating
PHANTOMFX,Phantom Digital Effects Ltd.,187.25,INR,9.279252990954191,21300,1.9189189189189189,2728371780,INR,,,,,0,Consumer services,No rating
KRISHCA,Krishca Strapping Solutions Ltd.,164.75,INR,-3.088235294117647,34000,3.366336633663366,2707717500,INR,21.492961788840617,7.6653,INR,-10.341076566776616,0,Producer manufacturing,No rating
ACTIVEINFR,Active Infrastructures Limited,180,INR,0.11123470522802481,600,0.47619047619047616,2702702880,INR,26.434435257662315,6.8093,INR,,0.555555555555556,Industrial services,No rating
PUSHPA,Pushpa Jewellers Limited,107.55,INR,-3.1081081081081106,12000,0.2037351443123939,2688743232,INR,9.398348407392843,11.4435,INR,,0,Consumer durables,No rating
AVONMORE,Avonmore Capital & Management Services Limited,9.29,INR,-1.0649627263045944,98601,0.7982800720225912,2666645866,INR,34.84621155288822,0.2666,INR,-76.54407883160303,0,Finance,No rating
ZEELEARN,Zee Learn Limited,8.16,INR,1.745635910224446,319916,0.8666421234189449,2651346208,INR,6.978534165740187,1.1693,INR,205.2205690420256,0,Consumer services,No rating
FCSSOFT,FCS Software Solutions Limited,1.52,INR,-1.9354838709677438,1434925,1.2062969807876867,2649807224,INR,92.12121212121212,0.0165,INR,0.6097560975609719,0,Commercial services,No rating
BPL,BPL Limited,52.73,INR,-1.9523986612123547,109201,2.395357611332658,2644200823,INR,,-1.7347,INR,-9134.895833333334,0,Electronic technology,No rating
SKP,SKP Bearing Industries Ltd.,159,INR,-1.2422360248447204,2500,0.5617977528089888,2639400000,INR,285.3041449847479,0.5573,INR,-93.02590414215993,0.69811320754717,Producer manufacturing,No rating
CORDSCABLE,Cords Cable Industries Limited,204.57,INR,0.4468231366002144,11767,1.390931227688598,2637267151,INR,12.823614959316975,15.9526,INR,40.58126828580493,0.490196078431373,Producer manufacturing,No rating
STARTECK,Starteck Finance Ltd.,268.7,INR,0.9391435011269723,8020,0.9619536535047737,2629210380,INR,11.27698060627935,23.8273,INR,128.40586656441718,0.0942329438371655,Finance,No rating
SAVY,Savy Infra and Logistics Limited,122.95,INR,-2.498017446471048,21600,0.8108108108108109,2623949328,INR,5.534872623651171,22.2137,INR,,0,Industrial services,No rating
JAINAM,Jainam Ferro Alloys (I) Ltd.,235,INR,-4.8582995951417,16500,13.75,2623894342,INR,41.740674955595026,5.63,INR,-40.56542026476364,0,Producer manufacturing,No rating
UFO,UFO Moviez India Ltd.,68.45,INR,2.1336914353924303,100698,2.626865515901069,2621059403,INR,10.67279956342091,6.4135,INR,160.3621158608371,0,Consumer services,No rating
VOLERCAR,Voler Car Limited,224.85,INR,-4.319148936170215,3200,0.5194805194805194,2618728845,INR,72.08579122852012,3.1192,INR,,0,Transportation,No rating
SAKUMA,Sakuma Exports Limited,1.66,INR,1.2195121951219523,610676,1.179128356844122,2602413057,INR,28.08798646362098,0.0591,INR,-37.39406779661017,0,Distribution services,No rating
IVC,IL&FS Investment Managers Ltd.,8.27,INR,0.4860267314702205,152441,0.7791224758800623,2600191048,INR,67.56535947712418,0.1224,INR,-70.7596751075012,9.42028985507247,Finance,No rating
SUBAHOTELS,Suba Hotels Limited,108.9,INR,1.7281644091546084,12000,0.30959752321981426,2595161337.8,INR,14.496612132426353,7.5121,INR,,0,Consumer services,No rating
UCL,Ushanti Colour Chem Ltd.,190,INR,1.90399570930545,12000,2.1428571428571437,2589175215,INR,,-0.182,INR,92.41540256709452,0,Process industries,No rating
AHLEAST,Asian Hotels (East) Limited,143.95,INR,-1.5591875812076874,5777,1.5143254082675823,2585972986,INR,,-33.9172,INR,-434.74664929630296,0.668672684720829,Consumer services,No rating
SAPPL,Shree Ajit Pulp And Paper Ltd,299.1,INR,1.8906489524782868,2178,2.2623870364599563,2578221691,INR,8.875081228802623,33.7011,INR,189.78228344425526,0,Process industries,No rating
LEMERITE,Le Merite Exports Ltd.,21.33,INR,4.04878048780487,530355,1.086381187459672,2565944000,INR,23.18478260869565,0.92,INR,519.1117092866756,0,Process industries,No rating
TRF,TRF Limited.,232.67,INR,-0.12448489010989888,75520,1.4527938194703613,2563073566,INR,,-5.5427,INR,-125.08803693477573,0,Producer manufacturing,No rating
TECHERA,Techera Engineering India Ltd.,149.4,INR,-3.612903225806448,100000,1.6937669376693767,2560743530,INR,89.284647104524,1.6733,INR,-10.866670217866083,0,Producer manufacturing,No rating
DPWIRES,DP Wires Ltd.,167.86,INR,1.6224724542922915,6372,0.7193578613441146,2560363294,INR,14.800641896062215,11.3414,INR,-20.829581230410533,0,Producer manufacturing,No rating
KMSUGAR,K.M. Sugar Mills Ltd.,28.33,INR,2.4222704266088146,110779,0.7373184475040234,2553004869,INR,4.87901489709808,5.8065,INR,50.26785021091585,0,Process industries,No rating
UCAL,UCAL Limited,117.67,INR,2.4107919930374204,2799,0.2678186985102047,2543066607,INR,,-15.0702,INR,-104.70808769594393,0,Producer manufacturing,No rating
ACSTECH,ACS Technologies Ltd,40.51,INR,-0.759431651151402,222692,0.8404518298505097,2542658105,INR,,,,,,Process industries,No rating
CMNL,Chaman Metallics Ltd.,103.15,INR,-1.7619047619047565,48750,5.2,2534150220,INR,,-1.7274,INR,-142.64448120078012,0,Non-energy minerals,No rating
TRANSTEEL,Transteel Seating Technologies Limited,112.75,INR,0.08877052818463764,23000,0.5450236966824644,2527867126.5,INR,11.56991718915147,9.7451,INR,55.258336386954944,0,Producer manufacturing,No rating
MAHICKRA,Mahickra Chemicals Ltd.,265,INR,2.7330878077146776,1500,0.16806722689075632,2521695984.5,INR,42.20887819951261,6.2783,INR,101.3566388710712,0.0581508044194611,Process industries,No rating
CKKRETAIL,C K K Retail Mart Limited,130,INR,0,800,0.17857142857142858,2517840000,INR,,,,,0,Distribution services,No rating
LOTUSEYE,Lotus Eye Hospital And Institute Ltd,118.95,INR,-0.09239039139929399,65528,1.5774940839157134,2496599420,INR,2812.0567375886526,0.0423,INR,-88.10126582278481,0,Health services,No rating
JAINIK,Jainik Power and Cables Ltd.,178.4,INR,2.5287356321839116,9600,0.2476780185758514,2496499800,INR,17.54196206452374,10.1699,INR,,0,Non-energy minerals,No rating
SETCO,Setco Automotive Limited,18,INR,0,67306,0.9548887221095911,2496097293,INR,,-9.7587,INR,-18.4236393422729,69.6677384780279,Producer manufacturing,No rating
SURANAT&P,Surana Telecom & Power Ltd.,18.12,INR,-0.7123287671232822,37999,0.6521709282009647,2488480130,INR,10.786998452196691,1.6798,INR,-5.181756604199599,0,Distribution services,No rating
AMBALALSA,Ambalal Sarabhai Enterprises Limited,31.59,INR,-2.469898116702688,58849,0.9703114282699309,2486750421,INR,13.59762396694215,2.3232,INR,261.02564102564105,0,Health technology,No rating
GEEKAYWIRE,Geekay Wires Ltd.,23.91,INR,0.5044136191677216,82660,1.1365714482142244,2486530816,INR,,,,,1.36612021857924,Non-energy minerals,No rating
RNBDENIMS,R&B Denims Ltd,9.32,INR,0.5393743257821004,221590,1.0209333023107952,2483266880,INR,10.833430198767873,0.8603,INR,-15.482856862167212,0,Process industries,No rating
NIPPOBATRY,Indo National Limited,333.4,INR,2.1759117376647152,1501,0.6776523702031603,2482500000,INR,,-35.1161,INR,-121.2803310210421,1.51057401812689,Producer manufacturing,No rating
SUMIT,Sumit Woods Ltd.,52.05,INR,-4.879385964912284,45218,0.6245744018144123,2477106222,INR,24.702197332827108,2.1071,INR,-30.6875,0,Finance,No rating
DIAMINESQ,Diamines & Chemicals Ltd.,247.84,INR,0.3807209396516799,1824,0.52738102122246,2474642246,INR,,-12.9963,INR,-565.6669891432871,0.406256347755434,Process industries,No rating
EQUIPPP,Equippp Social Impact Technologies Limited,25.03,INR,4.248229904206578,231519,5.949916862196842,2473254547,INR,210.159529806885,0.1191,INR,111.17021276595747,0,Technology services,No rating
SPUNWEB,Spunweb Nonwoven Limited,102.15,INR,0.14705882352941735,7200,1.7647058823529411,2458547718,INR,10.668073062984972,9.5753,INR,,0,Process industries,No rating
VIKASLIFE,Vikas Lifecare Limited,1.27,INR,-3.0534351145038197,3656429,1.6173713792117708,2452122239,INR,,-0.7179,INR,-1217.2477064220184,0,Distribution services,No rating
INM,Interiors & More Ltd.,180,INR,2.857142857142857,4200,1.044776119402985,2448390000,INR,10.50481470674059,17.135,INR,100.28520332425515,0.285714285714286,Producer manufacturing,No rating
SIMCA,Simca Advertising Limited,208.55,INR,2.5319567354965615,50400,0.7094594594594594,2435023440,INR,,,,,0,Commercial services,No rating
BIMETAL,Bimetal Bearings Limited,650.8,INR,-2.487264009589455,1196,0.7635342185903983,2414340077,INR,21.23909978591196,30.6416,INR,4.167502388180459,2.0595690747782,Producer manufacturing,No rating
SAHLIBHFI,Shalibhadra Finance Limited,78.2,INR,0.3464647760810933,6670,0.5759184906963692,2409604230,INR,12.418020421450464,6.2973,INR,16.31081230837427,0.512754775028842,Finance,No rating
MAGSON,Magson Retail and Distribution Limited,182,INR,1.1111111111111112,1000,0.2702702702702703,2406321720,INR,324.99999999999994,0.56,INR,9.6319498825372,0,Retail trade,No rating
IPSL,Integrated Personnel Services Ltd.,244.8,INR,4.1702127659574515,2000,0.3053435114503817,2400057350,INR,19.147288640683296,12.7851,INR,56.0357347718369,0.0425531914893617,Commercial services,No rating
SRD,Shankar Lal Rampal Dye-Chem Ltd.,37.63,INR,-0.7647679324894492,12087,0.30242828368758834,2395556020,INR,17.847656991083287,2.1084,INR,18.38293093767547,0.133511348464619,Distribution services,No rating
FINBUD,Finbud Financial Services Limited,124.75,INR,-0.6767515923566834,14000,0.7526881720430108,2392614688,INR,18.709319415699333,6.6678,INR,,0,Finance,No rating
CUDML,Cash Ur Drive Marketing Limited,135.4,INR,0,3000,0.38461538461538464,2389241320,INR,6.864420098454238,19.7249,INR,,0,Commercial services,No rating
DSFCL,DCM Shriram Fine Chemicals Limited,27.38,INR,-1.969208736126032,25876,0.40385311707932225,2387065671,INR,,,,,,Process industries,No rating
INNOMET,Innomet Advanced Materials Limited,180.5,INR,-1.982079826228621,7200,0.14833127317676142,2382926412.7000003,INR,148.5229984366,1.2153,INR,-16.686090354425176,0,Non-energy minerals,No rating
GLOBECIVIL,Globe Civil Projects Ltd.,40.15,INR,2.292993630573245,48971,3.192830784075943,2379205040,INR,9.55588347296268,4.2016,INR,,0,Industrial services,No rating
AGARWALTUF,Agarwal Toughened Glass India Limited,135.5,INR,0.7809594644849472,30000,0.6329113924050633,2376349970,INR,11.0932818102926,12.2146,INR,,0,Process industries,No rating
SILGO,Silgo Retail Ltd,74.31,INR,0.3375641371860653,110292,0.7362931393597588,2368875754,INR,34.03407529541083,2.1834,INR,-4.081184378157545,0,Consumer durables,No rating
CPS,C P S Shapers Ltd.,1030,INR,-0.9139009139009139,300,0.1,2368001790,INR,2229.919896081403,0.4619,INR,-31.74227870548249,0,Consumer non-durables,No rating
ELGNZ,Eleganz Interiors Ltd.,103.3,INR,-1.384248210023869,17000,0.26033690658499237,2367310928.25,INR,10.280550551845623,10.0481,INR,,0,Industrial services,No rating
MARALOVER,Maral Overseas Limited,58.7,INR,4.8214285714285765,28139,2.5703585293445994,2361805230,INR,74.40740271263785,0.7889,INR,,0,Process industries,No rating
SHIVAMAUTO,Shivam Autotech Limited,17.4,INR,1.9929660023446654,1833,0.08713468083892373,2360339371,INR,,-7.1332,INR,-85.49473410479783,0,Producer manufacturing,No rating
ANNAPURNA,Annapurna Swadisht Limited,126.25,INR,-2.5096525096525095,101750,2.8421787709497206,2355605000,INR,8.776930403286917,14.3843,INR,45.89575324820221,0,Consumer non-durables,No rating
OLIL,Oneclick Logistics India Limited,418,INR,-0.4761904761904762,3200,0.7843137254901961,2349128460,INR,73.20490367775832,5.71,INR,-3.0033294829109205,0,Transportation,No rating
UNITEDTEA,United Nilgiri Tea Estates Co. Ltd.,472.95,INR,0.6704980842911828,660,0.13820252952508585,2347386561,INR,10.769497013596503,43.9157,INR,18.545622398462427,0.638569604086845,Consumer non-durables,No rating
CHEMBOND,Chembond Material Technologies Limited,171.85,INR,-1.3773314203730305,3054,0.7262782401902493,2346053794,INR,15.800410065923153,10.8763,INR,-55.58536595325892,1.00315276583548,Process industries,No rating
BAGDIGITAL,B.A.G. Convergence Ltd.,108.5,INR,-1.2289485662266677,8000,0.211864406779661,2330885180,INR,,,,,0,Consumer services,No rating
COOLCAPS,Cool Caps Industries Limited,20.5,INR,1.7369727047146473,48750,0.5045278137128072,2329340000,INR,34.91739056378811,0.5871,INR,-43.30822711471611,0,Producer manufacturing,No rating
BCONCEPTS,Brand Concepts Ltd.,192.19,INR,3.0343644453975216,6405,0.5799634183885982,2328244563,INR,222.54515979620194,0.8636,INR,-84.58160004284872,0,Consumer durables,No rating
PROPEQUITY,P.E. Analytics Limited,221.9,INR,0,3600,1.1320754716981132,2325978877.6,INR,14.823969537043224,14.969,INR,21.706113356044643,0,Technology services,No rating
BIRLAPREC,Birla Precision Technologies Limited,34.21,INR,0.05849663644341365,14104,0.4768537927863354,2325179825,INR,20.523126762253284,1.6669,INR,87.96797474064051,0.147058823529412,Producer manufacturing,No rating
STARPAPER,Star Paper Mills Ltd.,150.53,INR,1.8815566835871413,62899,1.91090020324524,2321742033,INR,7.174244590601468,20.982,INR,-20.403634225450958,2.35294117647059,Process industries,No rating
OPTIVALUE,Optivalue Tek Consulting Limited,118.95,INR,19.9697428139183,1073600,7.703788748564868,2321240310,INR,,,,,0,Technology services,No rating
JAYSREETEA,Jay Shree Tea & Industries Ltd.,80.53,INR,-0.1859196826970819,19965,0.6231642950112523,2312509379,INR,,-8.678,INR,-135.02922465850745,0.624375624375624,Process industries,No rating
VETO,Veto Switchgears & Cables Ltd.,121.14,INR,-0.29629629629629584,11860,0.41940879626846406,2305263653,INR,9.218546674885282,13.1409,INR,13.936792820912993,0.829187396351575,Producer manufacturing,No rating
AARVI,Aarvi Encon Ltd.,157.32,INR,1.5688553166763555,16612,0.2913941205465131,2299202640,INR,7.662932294203603,20.53,INR,203.9365182761633,1.29123894376654,Commercial services,No rating
MANAKALUCO,Manaksia Aluminium Company Ltd,35.2,INR,-0.08515469770080622,32269,0.19761265250082366,2298934594,INR,30.624673742822345,1.1494,INR,24.59620596205962,0.199543899657925,Non-energy minerals,No rating
CSSL,Clear Secured Services Ltd.,98,INR,3.1578947368421053,11000,1.3253012048192772,2284475640,INR,5.9667687511796546,16.4243,INR,,0,Commercial services,No rating
GENCON,Generic Engineering Construction & Projects Ltd.,40.46,INR,-0.14807502467917638,266584,1.0209412755025642,2279448700,INR,26.962548314007734,1.5006,INR,-29.621986680423984,0,Industrial services,No rating
VMSTMT,Vms Tmt Limited,44.02,INR,-0.06810442678772766,13789,0.9243134179285566,2278568859,INR,,,,,0,Non-energy minerals,No rating
EFACTOR,E Factor Experiences Ltd.,175,INR,1.039260969976912,8400,1.4788732394366197,2274358133.6000004,INR,,,,,0.69284064665127,Commercial services,No rating
PAVNAIND,Pavna Industries Limited,16.22,INR,0.8079552517091299,26945,0.5700871898054997,2270153144,INR,14.814138277468262,1.0949,INR,23.536048741960965,0,Producer manufacturing,No rating
LYKALABS,Lyka Labs Limited,64.41,INR,3.0065568527106916,8337,0.6407310343767532,2268813202,INR,,-2.8108,INR,-225.14135612840036,0,Health technology,No rating
RCOM,Reliance Communications Limited,0.83,INR,1.2195121951219523,2332156,1.0303769898100676,2267737007,INR,,-40.5438,INR,-18.771732984922025,0,Communications,No rating
GOLDKART,Goldkart Jewels Ltd,128.25,INR,-5,1250,1.1764705882352942,2266022100,INR,60.546690586346905,2.1182,INR,7.2072072072072,0,Retail trade,No rating
SINTERCOM,Sintercom India Ltd.,81.37,INR,-0.8166747927840099,1780,0.015350332533046334,2258382583,INR,157.23671497584544,0.5175,INR,113.7546468401487,0,Producer manufacturing,No rating
NITIRAJ,Nitiraj Engineers Ltd.,218.95,INR,-0.5766960312414905,7201,0.6995744846212136,2257475322,INR,211.26013122346583,1.0364,INR,-78.00836038788805,0.681137044773408,Electronic technology,No rating
WORTHPERI,Worth Peripherals Ltd.,143.31,INR,0.3360638521318979,5803,0.18925582639210492,2249715417,INR,15.431081823174079,9.2871,INR,-5.2259368111682605,0.700133025274802,Process industries,No rating
SHIVASHRIT,Shivashrit Foods Limited,125,INR,1.6260162601626018,35000,2.0833333333333335,2247087000,INR,16.24938252346411,7.6926,INR,,0,Consumer non-durables,No rating
ALMONDZ,Almondz Global Securities Limited,12.98,INR,0.9331259720062286,37496,0.792673645757584,2245712814,INR,8.114021379008564,1.5997,INR,57.8235990528808,0,Finance,No rating
DAICHI,Dai-Ichi Karkaria Limited,302.5,INR,-0.7545931758530221,299,0.19266705328951605,2237231536,INR,,-1.0039,INR,-108.29299320964199,1.16569525395504,Process industries,No rating
RADIOCITY,Music Broadcast Ltd.,6.58,INR,2.8124999999999956,106089,0.8151618928776969,2222758596,INR,,-1.2156,INR,-8.895458210158553,0,Consumer services,No rating
TAMBOLIIN,Tamboli Industries Ltd,215.1,INR,1.1521279097107868,1906,0.5282412283132865,2222080017,INR,21.762224178225633,9.8841,INR,27.097263656002475,0.446428571428571,Finance,No rating
BALAJEE,Shree Tirupati Balajee Agro Trading Company Limited,27.13,INR,0.22164758034724316,17501,0.21855678342759877,2218727296,INR,20.08736857692877,1.3506,INR,-58.87332521315468,0,Process industries,No rating
A2ZINFRA,A2Z Infra Engineering Limited,12.34,INR,-0.9630818619582744,290010,1.0628243105714756,2210153275,INR,49.85858585858586,0.2475,INR,-51.42296368989204,0,Industrial services,No rating
AFFORDABLE,Affordable Robotic & Automation Ltd.,184.13,INR,0.34879284974657276,7372,0.2364169301717005,2209046028,INR,29.72523569675836,6.1944,INR,19.557622898612266,0,Producer manufacturing,No rating
PIGL,Power & Instrumentation (Gujarat) Ltd.,109.07,INR,3.590084528445234,68901,0.8504479907377807,2208868496,INR,13.724675978356611,7.947,INR,2.378130475110786,0.1899515623516,Industrial services,No rating
GULFPETRO,GP Petroleums Limited,45.44,INR,4.990757855822543,193586,2.167403741728898,2204553739,INR,,,,,0,Energy minerals,No rating
AERONEU,Aeroflex Neu Limited,86.64,INR,1.4757554462403435,41956,0.8626691422450041,2192659960,INR,138.07171314741038,0.6275,INR,700.3826530612243,0,Process industries,No rating
SILKFLEX,Silkflex Polymers (India) Ltd.,197.9,INR,4.986737400530507,10000,1.36986301369863,2187919500,INR,18.902165296044778,10.4697,INR,,0,Distribution services,No rating
TECHLABS,Trident Techlabs Limited,128,INR,1.22578094108343,22250,0.7229894394800975,2185190416.35,INR,50.90070386129558,2.5147,INR,-62.21961809468007,0.790826413602214,Distribution services,No rating
KALYANIFRG,Kalyani Forge Limited,604,INR,0.3488951653098559,2464,1.9566425792106727,2177706718,INR,23.576067949038222,25.6192,INR,12.092547056713073,0.668225860340795,Producer manufacturing,No rating
MAHESHWARI,Maheshwari Logistics Ltd.,73.5,INR,0.47846889952152327,6559,0.41556318663912717,2165035114,INR,12.921713753274378,5.6881,INR,-7.208809135399666,0,Transportation,No rating
BALAJIPHOS,Balaji Phosphates Ltd.,87.95,INR,-3.0853994490358096,8000,0.12030075187969924,2157771825,INR,20.478252770792587,4.2948,INR,12.11235251122482,0,Process industries,No rating
SATKARTAR,Sat Kartar Life Limited,131.6,INR,-3.6603221083455346,12800,0.274442538593482,2157634701.6,INR,12.121993681088401,10.8563,INR,,0.512445095168375,Health technology,No rating
ASMS,Avio Smart Market Stack Ltd,7.01,INR,0.14285714285713982,128174,1.2059406033748723,2153357687,INR,35.42193026781203,0.1979,INR,335.9030837004405,0,Electronic technology,No rating
ALANKIT,Alankit Limited,7.88,INR,-1.0050251256281415,65841,0.8119677092351292,2150283536,INR,11.170966827332009,0.7054,INR,-3.67335791342345,0,Technology services,No rating
NOVAAGRI,Nova Agritech Limited,23.17,INR,1.5782551512494654,18660,0.2903331206920695,2140908429,INR,16.297390448055147,1.4217,INR,-53.32873744337206,0,Process industries,No rating
QMSMEDI,QMS Medical Allied Services Limited,112.13,INR,1.3833634719710681,10371,0.4500657457916184,2138721085.1999998,INR,20.459438747582382,5.4806,INR,-19.09717609199475,0.452079566003617,Distribution services,No rating
INTENTECH,Intense Technologies Limited,89.02,INR,-1.580983969043678,18288,0.45926554679671827,2137012293.0000002,INR,,-7.555,INR,-209.4530967040927,1.10558319513543,Technology services,No rating
SSFL,Srivari Spices and Foods Limited,260,INR,4.417670682730924,13500,0.48300536672629696,2134029599.9999998,INR,13.725386686374913,18.943,INR,47.9690673332292,0.200803212851406,Consumer non-durables,No rating
AAREYDRUGS,Aarey Drugs & Pharmaceuticals Ltd.,75.95,INR,-1.9999999999999962,3868,0.2858599818196599,2124304356,INR,47.71028330925309,1.5919,INR,11.173964662336767,0,Health technology,No rating
MADHAVBAUG,Vaidya Sane Ayurved Laboratories Limited,191.9,INR,-4.999999999999997,1600,0.37383177570093457,2123716900,INR,23.765883139722092,8.0746,INR,71.77807088456795,0,Health services,No rating
SONAMLTD,Sonam Ltd,55.99,INR,5.62158083380495,162741,2.2204560680131586,2122096320,INR,36.61152161119466,1.5293,INR,-23.44313175810973,0,Consumer durables,No rating
TEAMGTY,Team India Guaranty Ltd,229.49,INR,1.2217713479181416,888,0.6016260162601627,2119685370.0000002,INR,270.1789498469508,0.8494,INR,-67.45469175064179,0,Finance,No rating
RVTH,Revathi Equipment India Ltd.,709.5,INR,3.5690825487190785,588,0.8221476510067114,2118644303,INR,15.723618892277145,45.1232,INR,-31.406090622059473,0,Industrial services,No rating
KATARIA,Kataria Industries Limited,99.95,INR,1.6785350966429358,600,0.10752688172043011,2116520400.5,INR,18.069893153508218,5.5313,INR,8.70624766621464,0,Producer manufacturing,No rating
MASON,Mason Infratech Limited,125.25,INR,4.375,21500,0.4584221748400853,2108699999.9999998,INR,12.38553883274331,10.1126,INR,3.9898813318799733,0,Industrial services,No rating
EXIMROUTES,Exim Routes Limited,116.2,INR,3.7500000000000027,4800,0.10084033613445378,2100224000.0000002,INR,13.907673157712056,8.3551,INR,,0,Distribution services,No rating
MADHAVIPL,Madhav Infra Projects Ltd.,7.81,INR,-0.509554140127389,116737,0.8253470201831308,2100040446.9999998,INR,7.694581280788178,1.015,INR,6.204876007115194,0,Utilities,No rating
PKTEA,Peria Karamalai Tea & Produce Co. Ltd.,698,INR,3.079081444288566,72,0.10106681639528355,2096374432,INR,,-21.5417,INR,-2864.9467334103447,0.147677767112161,Process industries,No rating
IWP,Indian Wood Products Co. Ltd.,32.88,INR,1.6069221260815918,2234,0.4645070071110742,2095106491,INR,46.0762331838565,0.7136,INR,-13.733075435203098,0.458015267175573,Consumer non-durables,No rating
BASML,Bannari Amman Spinning Mills Limited,26.99,INR,1.2378094523630845,127797,1.6260711899990452,2093140761,INR,15.162069546654681,1.7801,INR,67.61770244821092,0,Process industries,No rating
MARC,Marc Technocrats Limited,115.55,INR,-4.385601985932973,28800,0.7973421926910299,2092322335.55,INR,,,,,0,Industrial services,No rating
ZODIACLOTH,Zodiac Clothing Company Limited,75.84,INR,0,931,0.023389667846618042,2091211417.9999998,INR,,-13.4547,INR,5.974310952088101,0,Consumer non-durables,No rating
FIDEL,Fidel Softech Ltd.,164,INR,7.894736842105263,33000,5.32258064516129,2090085120.0000002,INR,16.33059497137167,10.0425,INR,47.923110914715,1.31578947368421,Technology services,No rating
GLOBALVECT,Global Vectra Helicorp Limited,159.71,INR,7.223900637797932,113359,18.40661838729581,2088099914.9999998,INR,,-23.0622,INR,-4866.020671834625,0,Industrial services,No rating
VSTL,Vibhor Steel Tubes Ltd.,111.33,INR,0.17095555155659323,9246,1.1673800234839589,2086817054,INR,23.99612027158099,4.6395,INR,-25.256154143575205,0,Non-energy minerals,No rating
GRAVISSHO,Graviss Hospitality Limited,29.45,INR,-3.600654664484456,2818,1.7483558754187865,2085955994,INR,,-0.0937,INR,-107.03664764193452,0,Consumer services,No rating
PRATHAM,Pratham EPC Projects Ltd.,114.15,INR,-2.685421994884903,4800,1.0256410256410255,2083248000,INR,33.76719420204112,3.3805,INR,-56.37501613111369,0,Industrial services,No rating
SSDL,Saraswati Saree Depot Limited,52.93,INR,0.8766914427291802,6291,0.30584712019485544,2080177451,INR,8.988706801392546,5.8885,INR,-23.733972283382986,7.20540643441843,Distribution services,No rating
PILITA,PIL Italica Lifestyle Limited,8.73,INR,-1.689189189189193,134970,2.1575074770254306,2077400036,INR,65.3932584269663,0.1335,INR,-40.534521158129174,0,Producer manufacturing,No rating
SIKKO,Sikko Industries Ltd.,5.02,INR,6.808510638297858,1714553,1.488816550300298,2052959859,INR,44.50354609929078,0.1128,INR,-11.181102362204728,0,Process industries,No rating
SAKHTISUG,Sakthi Sugars Limited,17.2,INR,-0.4629629629629736,40599,0.44617913984214097,2051334409,INR,7.260447446179822,2.369,INR,-64.79312804660564,0,Process industries,No rating
GIRIRAJ,Giriraj Civil Developers Ltd.,81.5,INR,-4.956268221574344,7000,0.5313092979127134,2051182875,INR,12.90782388343364,6.314,INR,-15.540811685705872,0,Industrial services,No rating
GOYALSALT,Goyal Salt Limited,114.05,INR,0.043859649122804524,1200,0.21739130434782608,2040628500,INR,17.97591652744066,6.3446,INR,-14.266796389384364,0,Consumer non-durables,No rating
SMARTLINK,Smartlink Holdings Limited,210.6,INR,4.309063893016339,6291,0.4413374116062409,2038890017,INR,15.980695683846294,13.1784,INR,99.02138455962304,0,Electronic technology,No rating
FWSTC,Flywings Simulator Training Centre Limited,200,INR,0,63000,2.37020316027088,2035425600,INR,48.030739673390975,4.164,INR,,0,Commercial services,No rating
